id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,text,dataset,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
1654,False,True,False,False,False,False,False,False,Trump and his comb over are gonna take over America #IndependenceDay #SemST,test,False,False,False,False,False,False,False,True,False,False,False,False
1656,False,False,False,True,False,False,False,False,I love the Mexican people but they're smarter than us we MUST stop them! #SemST,test,False,False,False,False,True,True,False,False,False,False,False,False
1662,True,False,False,False,False,False,False,False,Liberalism is the politics of personal destruction! If Liberals can't win- they will lie & demonize! They are paid to attack! #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1664,True,False,False,False,False,False,False,False,@tommyhubb @JonathanHoenig Obama sees everything through an anti-Colonial prism.Every move he makes degrades our nation.#Cashinin #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1667,False,False,False,False,False,False,False,True,"Donald trump is way better than ANY candidate out there. Because he's real, not a lobbyist backed puppet #Election2016 #SemST",test,False,False,False,False,False,False,False,False,False,False,False,True
1669,True,False,True,False,False,False,False,False,"@realDonaldTrump has formed the ""Racistublicans"". The political party for old fat assholes. #Racistublicans  #Republicans  #SemST",test,True,True,True,True,False,False,False,False,False,False,False,False
1674,False,False,False,False,True,False,False,False,NASCAR abandons Trump. Some good news to end my day with   #Trump #SemST,test,False,False,False,False,False,False,True,True,False,False,False,False
1675,True,False,True,False,False,False,False,False,@JonathanHoenig @realDonaldTrump @feldmaniac @Mediaite Support Americas future Boycott capitalist pig #SemST,test,True,True,True,True,False,False,False,False,False,False,False,False
1678,True,False,False,False,False,False,False,False,trump slogan : THEN IMPEACH ME #continuedontheback : start learning your own god damned government and THEN WHY DONT U RUN #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1679,False,True,False,False,False,False,False,False,"@realDonaldTrump don't care what anybody says. In November 2016, you will have my vote. Where can I get your bumper sticker?? #SemST",test,False,False,False,False,False,False,False,True,False,False,False,False
1680,True,False,False,False,False,False,False,False,@johnnydollar01 @kilmeade That there can be complete #ASSHOLES like #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1684,True,False,False,False,False,False,False,False,@TMZ trump a guy born with a silver spoon up his ass who has never done a hard days work in his life  #DumpTrump #YoureFired  #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1688,False,False,False,False,False,False,False,True,"@Newsmax_Media  I bet the @realDonaldTrump does. This man knows how to save our country w/o tiptoeing around, playing games. #SemST",test,False,False,False,False,False,False,False,False,False,False,False,True
1689,False,True,False,False,False,False,False,False,@DannoHollister @D2243 @BreitbartNews It might be time for WE THE PEOPLE to declare Independence From the Federal Government! #SemST,test,False,False,False,False,False,False,False,True,False,False,False,False
1691,False,False,False,False,True,False,False,False,Today & everyday I am proud to be an American. I'm honored to be apart of the best the world has to offer! #4thofJuly #SemST,test,False,False,False,False,False,False,True,True,False,False,False,False
1693,True,False,False,False,False,False,False,False,"@TuckerCarlson #GayMarriage is the ""law of the land"" yet #immigration law is ignored. Absurd! #LobotomizedLiberals #LiberalLogic #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
1694,True,False,False,False,False,False,False,False,@JVER1 @tgradous @LVNancy  I blame her death on the @potus he is directly responsible. He is pathetic. If i were her dad.... #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1698,True,False,False,False,False,False,False,True,@DeeHoer420 That's right. CNN = LOSER. Anyone who has met Trump knows he is a down to earth compassionate gentlemanman.  #SemST,test,True,True,False,False,False,False,False,False,False,False,False,True
1701,False,True,False,False,False,False,False,True,@realDonaldTrump I know I'm not the only person who can't wait to see your name on the presidential ballot and vote for you! #SemST,test,False,False,False,False,False,False,False,True,False,False,False,True
1705,True,False,False,False,False,False,False,False,@BraveConWarrior stories like this make think PATRIOTS are at the end of the string. all kinds of shit is going to hit fan #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1706,True,False,False,False,False,False,False,False,@jackieaus @gerfingerpoken2 O hired by puppetmasters who put him in our WH w/coup to destroy America. #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1709,True,False,False,False,False,False,False,False,It's time for @Senate_GOPs @HouseGOP to start doing their jobs for US CITIZENS and stop giving in to @barackobama #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1716,True,False,False,False,False,False,False,False,Lying to justify political correctness is still nothing but a lie.   #Teaparty #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1719,False,False,False,False,False,False,False,True,@realDonaldTrump You are absolutely right on the border! Bush and company are afraid to address it! #MakeAmericaGreatAgain #SemST,test,False,False,False,False,False,False,False,False,False,False,False,True
1720,True,False,False,False,False,False,False,False,"@NBC to #Trump: ""HOW DARE YOU POINT OUT THAT OBAMA CAUSES 1000 GIRLS TO BE RAPED EVERY MONTH CROSSING INTO USA!""  #ccot #tcot #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
1724,False,False,False,False,True,False,False,False,"Good morning. I wake up on 8 pm, but is 10 pm...  That's Only Holiday :) #holiday #summer #sunrise #wakacyjnefolllowspree #SemST",test,False,False,False,False,False,False,True,True,False,False,False,False
1726,True,False,True,False,False,False,False,False,"Please, understand that Donald Trump mouth is full of shit due to his Mexican maid having access to his toothbrush. #SemST",test,True,True,True,True,False,False,False,False,False,False,False,False
1728,True,False,False,False,False,False,False,False,You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech. #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
1729,False,True,False,False,False,False,False,True,Americans of all pol parties are trusting you @realDonaldTrump - we KNOW you will put #AmericaFirst and #MakeAmericaGreatAgain #SemST,test,False,False,False,False,False,False,False,True,False,False,False,True
1732,False,False,False,False,True,False,False,False,Who doesn't love @SheriffClarke! A man who doesn't mince words!He's not going to sugarcoat it for you folks! #alllifematters #SemST,test,False,False,False,False,False,False,True,True,False,False,False,False
1733,False,False,False,False,False,True,False,False,@backatone000 @fatima_madsen This is a tragic outrage #SemST,test,False,False,False,False,False,False,False,False,True,True,False,False
1735,True,False,False,False,False,False,False,False,"You can get Mooch's lunch, lib indoc, condoms, BC & abortions at schools today; wow, everything but an education. #PJNET #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
1736,True,True,False,False,False,False,False,False,".@Ashlandgirl101 @Braveheart_USA Don't just say ""no"" to Killary - work tirelessly to put her in prison - where she belongs. #SemST",test,True,True,False,False,False,False,False,True,False,False,False,False
1739,True,False,False,False,False,False,False,False,"OMG - #Obama really believes #ISIS is made up of Christians, Jews, & Muslims. WHAT A MORON! #clueless #ProudAmerican #tcot #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
1742,False,False,False,False,False,True,False,False,@lemurdue77 Hey friend. That's not nice  #SemST,test,False,False,False,False,False,False,False,False,True,True,False,False
1744,False,False,False,False,True,False,False,False,THE DONALD & CARLEY - Perfect Together! - #Trump #SemST,test,False,False,False,False,False,False,True,True,False,False,False,False
1745,False,True,False,False,False,False,False,False,The number of crimes committed by illegal aliens in the United States each year should be ZERO! #SemST,test,False,False,False,False,False,False,False,True,False,False,False,False
